,pc0,pc1,type_rice
2957,-3.3286223144289178,-2.8375044850527447,Osmancik
1405,0.9724280790789313,-0.7847902921683078,Cammeo
1891,0.7982299983700197,2.7668825916985935,Osmancik
849,-0.3434654103066732,-2.793393392426831,Cammeo
2216,-0.4076179981464484,2.1521927751069114,Osmancik
2710,-0.8220641717130259,1.8177264374240802,Osmancik
1403,1.9026658911398426,0.3734680200264766,Cammeo
3361,-2.763818543213634,-0.2616801785855306,Osmancik
388,2.221529986688037,-0.262807662127909,Cammeo
773,3.6518571168682183,0.16798465097139845,Cammeo
126,2.30449470844437,1.165030293580137,Cammeo
589,2.6025372022213613,-1.4586863603659794,Cammeo
2377,-2.304140677343427,0.40650184872935324,Osmancik
3258,-0.7708221422797543,1.2622638391614347,Osmancik
1450,2.77561789728803,0.7251290585783541,Cammeo
3785,-3.2426570765730096,-0.13373406682120328,Osmancik
2753,-2.107598356246954,2.40990900245416,Osmancik
81,1.8996799692356812,-1.8367584770006877,Cammeo
2697,-0.8868347762950094,1.3284436489975204,Osmancik
414,2.788129505119984,-1.183288036601272,Cammeo
11,2.4485980033148818,0.5416833672126229,Cammeo
2391,-0.6909231260997373,-1.656238030421832,Osmancik
1881,-2.8635657053460566,0.1273566876405012,Osmancik
958,3.109487753787501,0.011718289079977347,Cammeo
3492,-1.511509888174592,-0.34437722955998723,Osmancik
1461,-0.39635164094371766,-1.5119042278951813,Cammeo
838,2.1502302601379695,-0.5365703187821885,Cammeo
3073,0.5305677986199653,-1.0271790611190896,Osmancik
3405,-0.4158438970801148,3.0970247047391717,Osmancik
1110,4.121527562894263,-0.6400870002015391,Cammeo
1318,1.0967901114391434,-1.8195433601145035,Cammeo
785,1.8792186882930129,-0.5660709533066864,Cammeo
103,-0.2072491490996849,-1.7033991169793734,Cammeo
1408,2.5667779931123005,-0.36184103023928815,Cammeo
2120,-1.0287416600905717,-0.6786332755442945,Osmancik
2571,-3.836625192240638,0.18609237332768844,Osmancik
890,1.5850893070911345,0.15832656032333842,Cammeo
2058,-0.6165027678800526,-1.064648131788114,Osmancik
907,0.44963008135469174,-1.500342440311597,Cammeo
3705,-2.524932034858559,-0.3723139908929264,Osmancik
2262,-1.5587457270832747,0.1673940703286912,Osmancik
3120,0.6865651338325868,1.6154153296435778,Osmancik
1362,0.866117845414422,-0.8888292296442397,Cammeo
3020,-3.222594966331356,-0.8980723265384963,Osmancik
2666,-2.5237999278629077,4.30414058684709,Osmancik
3261,-3.760405544774048,-0.7927858828752521,Osmancik
2903,-1.5157618493916774,1.0752331760526752,Osmancik
3278,-1.7908119856627147,1.558529954801349,Osmancik
2726,0.602166500880485,1.2279256715869584,Osmancik
2687,-0.2805316884036322,1.047264170754499,Osmancik
1335,-0.04270284990173309,-1.0382933595072303,Cammeo
3122,-0.9807956140590243,-0.5118680828944695,Osmancik
1590,1.8799810202966447,-1.1671478334535825,Cammeo
107,1.5563945347244732,-0.959210443438306,Cammeo
2333,-1.7822790532623591,1.4563431131026126,Osmancik
2822,-3.336187643692032,0.4603826975726809,Osmancik
3394,-0.939444522436915,0.8472447662023547,Osmancik
2118,-3.147769774713367,-1.659808113378301,Osmancik
2003,-1.0901233743834295,1.6627638171593673,Osmancik
672,2.9725281721092216,-0.8772661007742525,Cammeo
3692,-2.15318135233642,1.026103791891089,Osmancik
3725,-0.5751128551091395,-1.0195605377035635,Osmancik
564,2.6748312261839775,-0.174024335834246,Cammeo
3334,-2.624921098576543,-0.15896637505990668,Osmancik
1939,-0.25816522164886385,-0.45713740293438737,Osmancik
1072,0.6595500114057975,-0.8612646225601588,Cammeo
1215,5.592950146510268,0.1361548476860502,Cammeo
475,1.042731044857067,-2.0932559435681535,Cammeo
758,2.4126125190869896,-0.1421326503776398,Cammeo
1340,2.312457530424059,0.17440290661491092,Cammeo
3741,-1.1081794756446768,1.052363535894024,Osmancik
1352,-0.00347167981026692,-0.6140172974566555,Cammeo
1078,1.7732375513286087,-0.08600004839415393,Cammeo
1798,-2.394037701253776,-0.19658848303622528,Osmancik
2605,-2.1415470822101295,1.7062476882963704,Osmancik
2067,-2.71005793356531,-0.29345289078415154,Osmancik
2937,0.126847250359008,0.05911302377846065,Osmancik
1295,2.582885685545054,0.4579320558567878,Cammeo
2804,-1.5144584745863505,-1.4253237344418832,Osmancik
579,4.292969341491352,0.5398929896418142,Cammeo
745,-0.03460499954300431,-0.8377855717731079,Cammeo
1544,-2.015803131926827,-1.487964712468894,Cammeo
87,2.07583967705563,-0.7791182343597548,Cammeo
1232,4.60469257827244,-0.7992498346755249,Cammeo
598,3.6653473269003674,0.8312616211573914,Cammeo
3199,-1.3801743382937064,0.6916147046036332,Osmancik
520,-0.0419306234081775,-1.5739548446681877,Cammeo
988,1.1902592403570624,-1.5172328247733406,Cammeo
277,5.37191128388874,3.248004572016363,Cammeo
2855,-2.6235713328347474,-0.28220312522896346,Osmancik
3619,-2.465511791590427,0.2878824279892127,Osmancik
1947,-2.2715394239019275,-0.011459098892567809,Osmancik
2912,-2.4540281860556825,0.824003951696058,Osmancik
551,1.0890251720747357,0.055916512637040304,Cammeo
3293,-0.8906179826329158,0.31029192123163324,Osmancik
2743,-1.5863435917623538,0.7972743476014373,Osmancik
1959,-1.9976145512301902,-0.08502443496023741,Osmancik
3353,-2.224871493543765,-1.5742379808054767,Osmancik
3704,-0.7622032172973249,-2.2293233529254337,Osmancik
2318,-2.263988325406249,-0.11288189172959016,Osmancik
3709,-0.02416371425881523,1.4425001185822155,Osmancik
788,3.4974457980664053,1.2740765970870995,Cammeo
3164,-1.7861671131249022,0.11067048896379726,Osmancik
2421,-0.33373845533577984,0.20927192326261052,Osmancik
1528,1.444495130405576,-0.6229603213668117,Cammeo
1920,-0.1896818268555479,-1.4121525412977622,Osmancik
1012,2.457575120250545,-0.6135570326315883,Cammeo
146,1.11585738381794,0.827249663319388,Cammeo
3281,-3.4270192268733104,0.17463102274355885,Osmancik
3668,-3.0141187658215505,-0.8079437174937862,Osmancik
1276,2.7605003665760086,-0.06819652929663741,Cammeo
1181,3.7501945898773514,2.2983412727689183,Cammeo
3149,-1.2699965864461489,1.5998900842163895,Osmancik
504,2.0392409671085105,0.11635700357876433,Cammeo
161,4.577232822678445,0.16713602154396195,Cammeo
2676,-1.1219534206675894,1.0905689806740015,Osmancik
3678,-0.28446506755256235,-0.917672212472855,Osmancik
1093,3.5082381464538095,-0.9215142912206598,Cammeo
1896,-1.467744931620263,0.9416740258671524,Osmancik
3008,-0.7232985124065946,0.4967832644170193,Osmancik
899,0.8940621289642423,-2.308353307997311,Cammeo
327,-0.7425395682406378,-0.15548715714170364,Cammeo
2005,-2.068128884084948,0.11822424191534973,Osmancik
3047,0.22087984581906714,-0.41420344456757574,Osmancik
1647,0.4606030483735349,1.7001165880800708,Osmancik
954,1.1275359238054603,-0.2541191337892419,Cammeo
3485,-0.03808534024912213,-1.4617458090266962,Osmancik
2091,-1.2576910513249173,1.8011877735394224,Osmancik
3719,-0.6526723373014018,1.6096162848886229,Osmancik
581,2.1163331706687174,0.803424966037852,Cammeo
470,2.77584463649575,-0.6462729228957873,Cammeo
2325,-0.7418575552113578,1.7594938210820983,Osmancik
296,-0.5877191378508789,2.119522539673304,Cammeo
2366,-1.7898518273883492,-1.2864281823326147,Osmancik
1519,0.7163645569990713,-0.16555480355749663,Cammeo
211,4.647847759306347,0.536129740029899,Cammeo
1967,-1.5189030747251873,-0.556286794602218,Osmancik
3024,0.004513359903485035,-0.7403125426363835,Osmancik
1192,4.195581400599896,-0.3033597250400174,Cammeo
1363,2.00783791327737,-0.5942086223790317,Cammeo
3695,-1.315017213901723,-0.04379084097656152,Osmancik
3549,-1.8176297782207456,-0.03631003272626616,Osmancik
1513,-1.939810971694556,-0.9198267112488875,Cammeo
2278,-1.2974753898734699,-0.44200630478332625,Osmancik
365,2.6119562987008536,0.4086786176353449,Cammeo
2593,-3.085942936483352,-1.051123250659197,Osmancik
2961,-0.8375184280766488,-0.7075106338868744,Osmancik
1310,-0.6237990645169776,-0.7991109104033536,Cammeo
2531,-2.5173011534949055,-0.2627662933657299,Osmancik
3275,-2.059166450902364,0.30459343125549165,Osmancik
1926,-0.3731871130045021,-0.6310602027839992,Osmancik
1950,-1.825172684530319,0.23891690286102515,Osmancik
29,2.528404791570123,1.1437104010371935,Cammeo
1780,-1.404628767699444,0.8363245422259797,Osmancik
974,1.1981188864541557,-0.9935739770156417,Cammeo
1744,-1.591100188176381,0.5634516710462415,Osmancik
1826,-2.3374682788695025,0.5055586488678896,Osmancik
731,2.3068786016413343,0.8067305507384822,Cammeo
3006,-2.3622424401742315,-0.673626361763543,Osmancik
2623,-0.6387440140494816,1.861267640926381,Osmancik
130,1.6798915161325676,-0.11989822300539939,Cammeo
1048,1.6689384281337873,-0.4077438037999967,Cammeo
3762,-2.501622294711598,1.0460152826072737,Osmancik
2979,0.9088086717073487,-0.25252083139762815,Osmancik
3052,-1.7315361930021107,-1.220173724564039,Osmancik
3425,-0.779641183372608,-0.937946280744849,Osmancik
646,4.727776609740759,-0.997560064139444,Cammeo
1346,1.1422139876532873,0.19613884424850178,Cammeo
3085,-1.8112028792005317,0.6072697701329188,Osmancik
1541,1.6765125336032292,-0.9238185743554506,Cammeo
1394,1.4576356534334536,-0.5549828252777904,Cammeo
3094,-0.68379462688305,-1.067745051929653,Osmancik
829,1.668834556922011,-1.606467119284239,Cammeo
590,4.498820176492651,1.0584819109792054,Cammeo
399,0.7845763617595051,0.17933456187398686,Cammeo
939,1.2506612030519322,-0.612846584097246,Cammeo
2451,-2.664326996662294,1.093685878192978,Osmancik
1350,2.4152419849881435,-0.882848094820971,Cammeo
2481,0.06105515501564586,0.7839210739306922,Osmancik
2598,-1.6838905189693603,0.07331419658123418,Osmancik
430,2.40459376469434,0.13921182739458296,Cammeo
2994,-2.0069528875597498,-0.4917415406609169,Osmancik
1348,3.5062962366291917,-1.244501334824966,Cammeo
3744,0.6110943510883279,3.130703757212419,Osmancik
3043,-2.6858771364576213,0.37218887198767153,Osmancik
1542,3.3649956874359797,-0.6272493795423301,Cammeo
2828,-0.20946349377827317,0.3352209772923728,Osmancik
2613,-2.604792456118147,0.32015220584979104,Osmancik
715,2.6884368584833305,2.1004861102226737,Cammeo
1353,4.095599669893554,0.12134656541300141,Cammeo
3545,-2.790485566382231,0.7534964739130564,Osmancik
102,3.08030342306963,-1.710377631746294,Cammeo
951,2.6400373165238658,-0.6523700210678179,Cammeo
2351,-1.5490210803124935,-0.28308465344621747,Osmancik
1086,-0.7881256683414124,0.09180793468514302,Cammeo
2205,-3.25349005587206,-3.71499828036724,Osmancik
913,3.2686580163613628,-0.39939956394219034,Cammeo
2224,-1.3506623275368685,0.8032014560512166,Osmancik
3805,-1.92171603353793,0.9081570213243916,Osmancik
3191,-0.4983798495694642,0.3671460063336356,Osmancik
259,3.5686735212637766,0.2587784279926384,Cammeo
1762,1.2879735423334366,0.03474051125164313,Osmancik
16,2.9769967349294624,-0.24494226563718255,Cammeo
3303,-2.4803171357177622,0.2882704190072212,Osmancik
1773,-3.4021094972764163,-0.20823419335525073,Osmancik
965,1.7586887547780963,-0.2580873282028301,Cammeo
1621,2.2418897825052664,-0.9130620170479179,Cammeo
3169,-3.1956035595307997,0.9997707098066984,Osmancik
3311,-3.56260054692401,-2.5611076926099097,Osmancik
789,3.2364219141145076,-0.13127906063572375,Cammeo
3220,-1.1781891725810492,1.73735510506098,Osmancik
1615,5.25318808812812,1.6172091481286464,Cammeo
1296,0.11536317396794726,-3.268994539509056,Cammeo
1816,-2.2013926801006503,-0.1954049176694911,Osmancik
846,0.8492567801947152,-0.2642211523922296,Cammeo
2885,-2.7709833489144287,0.39945812057965985,Osmancik
379,1.4073706918401687,-1.0210688878494307,Cammeo
1306,0.8567205439875101,-0.8940332436464862,Cammeo
752,3.2727094433970736,0.5629994638358764,Cammeo
2036,-0.8299256878199657,0.4423007738696421,Osmancik
451,1.644521558976153,-2.5770820367863503,Cammeo
2985,0.9702172164538972,-0.12164388550246726,Osmancik
642,3.273040864055679,-1.272211107075433,Cammeo
3783,-0.8036753741478179,0.16921386918026327,Osmancik
3337,-3.145471142342843,0.15518128132500308,Osmancik
1696,-0.581021566996733,1.485072855985795,Osmancik
847,1.2061274407178078,-1.108667959788844,Cammeo
2639,-0.14423188759747926,0.4434473007358488,Osmancik
2346,-2.6835390658626865,1.2672740026300393,Osmancik
3682,-3.6045242211462014,0.3423086446801274,Osmancik
432,3.4428947076050873,-1.3152487434226832,Cammeo
3653,1.0889074572378257,2.6136566426276,Osmancik
699,3.0840938921799816,0.10739370594373486,Cammeo
2824,-0.9861308151309744,-1.496780340228541,Osmancik
3147,1.904848683352377,0.7728619036550922,Osmancik
3128,-4.00695815249823,-1.234235272372003,Osmancik
1081,1.9925398325426502,-0.12567802815026582,Cammeo
440,4.204885128565602,0.98170162362285,Cammeo
3672,-1.3171051635989561,2.026813141657201,Osmancik
718,2.281288144242248,-0.3911401277230644,Cammeo
2883,-1.289159523936088,0.06799077282374257,Osmancik
3101,-1.5027241964853586,1.797094441610979,Osmancik
2684,-4.974536353412499,-1.2067857502267818,Osmancik
2982,-2.6973091485018292,1.0755886347131114,Osmancik
2111,-0.6060748018027847,1.019701045285529,Osmancik
1386,0.3812268757162077,-1.25824583351645,Cammeo
1571,1.8468723361735673,-0.7880974686952238,Cammeo
2267,-3.3772463053512567,-1.2173461975446367,Osmancik
1585,3.1218318033505836,-1.1750669769750377,Cammeo
1199,2.892602149892741,-0.21677531074726528,Cammeo
771,2.879135409818219,1.4255245582405933,Cammeo
3413,-1.9283368468902982,-1.1046753679590953,Osmancik
2029,-1.1232234884964283,0.486341719848975,Osmancik
1589,-0.05369247590238105,-0.35158586032342604,Cammeo
1173,2.088582597562432,0.029744709830446327,Cammeo
2440,-0.8192561245739192,-0.7773877588604801,Osmancik
599,4.060908987363869,1.0342988800682567,Cammeo
3583,-1.1887335345523784,0.013169076242739884,Osmancik
299,3.580082337336134,1.2949912818295437,Cammeo
2750,-2.1806784415919815,-0.551172284831793,Osmancik
3415,-2.0968446970726706,0.09467292112546184,Osmancik
3524,-2.975557766276383,2.2281740716349807,Osmancik
987,2.452223081330887,-0.10060068814888842,Cammeo
3290,-3.0835009655889443,-1.6682164589196498,Osmancik
518,-0.5656555418478008,-0.5340080167001982,Cammeo
1257,1.2502336626901673,-0.3228132802637895,Cammeo
1892,-1.8778873820850817,0.4071898909013665,Osmancik
1561,-1.5792996009321838,-1.2639455875724999,Cammeo
2650,-0.964541633430651,1.131219493140938,Osmancik
2441,-0.2636900659213182,3.2229288214690923,Osmancik
1418,2.935573471843504,-0.7522663952701514,Cammeo
1726,-0.5485162813349956,1.1174434811712157,Osmancik
210,1.6750191799428071,0.28407619079396834,Cammeo
93,2.0721180552419662,0.6619377733697295,Cammeo
686,0.9454397265117409,-0.9006167488405807,Cammeo
850,4.875200152735231,1.67519414774194,Cammeo
2337,-1.2067532457487096,2.5940584304759557,Osmancik
565,2.799722775458308,-0.6020826185743225,Cammeo
3155,-2.00520532267436,-0.7811035776167711,Osmancik
3771,-2.6873370676196755,-0.2905094298621899,Osmancik
1822,-2.2389239475162808,1.5516319958260234,Osmancik
769,0.33045096683266223,-1.4502202666865731,Cammeo
982,1.971128505401942,-0.5687932383968223,Cammeo
872,2.4673618145244696,-0.3153046295750318,Cammeo
3495,0.7762971164015908,-0.25245539322487587,Osmancik
2034,-0.5545261100082634,0.1472180101771652,Osmancik
1819,-1.8866266974782184,1.1649461136369894,Osmancik
337,3.3668939877741564,0.6387940475407979,Cammeo
1043,2.436274822621526,-0.4280345338784698,Cammeo
925,1.04852870893455,0.3710373009756658,Cammeo
2157,-1.0834055144527468,2.19301138239564,Osmancik
2406,-2.694691664439566,-1.701799154495049,Osmancik
3530,-1.9457124101715293,0.906870823010497,Osmancik
2152,-0.1837391585845237,-0.9807781643611616,Osmancik
567,2.01135174006251,1.6110337785045088,Cammeo
904,2.9578484886737906,1.3973518500888453,Cammeo
3432,-0.39280975461932166,-1.2041020249243708,Osmancik
3050,-0.5992394895917853,0.7844170987148311,Osmancik
1730,-0.4536842254181091,0.4697735052217781,Osmancik
973,0.44310355947732427,-0.5202410200981044,Cammeo
1734,-2.4181925064103673,-2.7816590116340647,Osmancik
421,0.3211316268000224,-1.140325263024442,Cammeo
1534,3.9263905792807257,0.425341147892676,Cammeo
305,3.456939272958822,-0.22714055995458332,Cammeo
1546,1.2472459911818303,-0.2518507344901919,Cammeo
2595,-2.763468256764437,-0.8833796505658552,Osmancik
3253,-2.238093541501906,0.6195728367933157,Osmancik
3176,-0.07026850227861138,1.79819182645468,Osmancik
1874,-3.001910985552682,-0.8104388831523497,Osmancik
2360,-2.604639176611442,-1.8890888840457172,Osmancik
2014,-2.8074036488347582,-1.830437649427409,Osmancik
3677,-1.6891448228112924,0.5073189220571295,Osmancik
460,0.6917320396608653,-0.5936413612566181,Cammeo
2978,-1.2571207382948935,0.5782439780073655,Osmancik
2818,-1.5709749341614998,0.6398932425252729,Osmancik
3325,-2.647488058043719,0.14772520630690625,Osmancik
174,1.962820110516007,-0.03049868866915817,Cammeo
3184,-1.410463556766937,0.42204093047712027,Osmancik
3807,-0.4659363144719439,0.3200131476734968,Osmancik
1208,4.314617414752266,-1.3725412373131558,Cammeo
3031,-1.9736935715003832,1.4322410854135827,Osmancik
196,1.921677569925327,-0.24255378432653915,Cammeo
1821,-1.9380668441809312,-1.4790858643253824,Osmancik
1554,0.31858168317661417,-2.1376321385212576,Cammeo
220,1.0609650258695775,-0.9065210737247301,Cammeo
3136,-1.8775430713734407,-0.4437327416884475,Osmancik
3624,-2.646983749698379,-0.6735007844862348,Osmancik
3314,-2.3321083512117857,1.1974691525197643,Osmancik
1485,-0.5510869298580667,-0.14329308656249345,Cammeo
2236,-1.3168537415632169,0.5322062478024671,Osmancik
2075,-1.240276764789743,-0.019226254901479303,Osmancik
1212,5.645951633097661,-0.7621619500724253,Cammeo
1648,-1.432987470545515,0.5304678098300056,Osmancik
137,1.467290849998665,-1.2850410006062916,Cammeo
1954,-2.5678436143064136,-1.5484039981434488,Osmancik
796,2.4069402234802664,0.7565073344790326,Cammeo
3694,-1.962277505785151,1.1028633518759874,Osmancik
2740,-2.309038832789771,0.36326309373656657,Osmancik
3635,-1.8819922703962746,1.441358407607052,Osmancik
942,2.72299817295894,-0.46349274153952424,Cammeo
2993,-2.0475304765100084,0.4035689699242071,Osmancik
654,2.483934187883954,-1.0045346878616863,Cammeo
2861,-2.0157603974727865,-0.4049833700555891,Osmancik
3109,-1.4785293785034488,0.6266523597775736,Osmancik
1969,-2.570627714211782,0.7832968197419674,Osmancik
887,3.8037410525374336,-0.15589152949292165,Cammeo
1660,-1.8073835129737725,0.027571254799988166,Osmancik
1743,-1.9612569830418047,0.524324995752048,Osmancik
2060,-1.3990722351952822,-0.37198268123514383,Osmancik
2665,-0.25104193638320066,-0.4282147561194727,Osmancik
2711,-1.0470286101303343,-0.2884867628389703,Osmancik
592,2.211527795614612,0.18586015350661658,Cammeo
3279,-1.8162272098009025,-1.8831827797434704,Osmancik
3140,-0.6012964399912042,-0.36313953170187097,Osmancik
266,2.725945455731344,-1.6564393500337353,Cammeo
2622,-0.5686135411628719,1.4251723994736933,Osmancik
2049,-1.1891405484406825,-0.08990508880870945,Osmancik
1856,-1.2986001080001819,1.817563072221894,Osmancik
1596,2.180445048677694,0.7445307144640569,Cammeo
1054,3.8600561348867672,-0.26660402165041197,Cammeo
216,1.9798803705526882,-0.9798080396669839,Cammeo
2808,-0.7708762719826205,0.9721339694451898,Osmancik
3240,-3.2789390184808394,-2.838673983775068,Osmancik
2390,-0.9153033803096776,-0.7489123234112166,Osmancik
658,1.3933883915675882,1.0965927657021022,Cammeo
586,3.480615050849135,-0.2067020745244309,Cammeo
2551,-5.460783149495147,-0.393038675791257,Osmancik
114,2.7199842731309727,-0.38830695140760285,Cammeo
815,2.023772733200346,-2.1207438246223576,Cammeo
3626,-2.361527848265843,0.0965660686543978,Osmancik
2310,-3.134285954640738,0.7795024068819177,Osmancik
2338,-1.52095250607512,-0.7872871643340296,Osmancik
1645,0.9774448207623442,-1.4424935056630694,Osmancik
2103,-1.9215737872099874,1.6388171076346927,Osmancik
1297,3.139453730137411,0.20690197694770646,Cammeo
1112,3.022654263401353,-0.4427714445964326,Cammeo
3190,-1.7459725550935308,-0.2855289205448746,Osmancik
3165,-1.4239291955670816,-0.23408976855525926,Osmancik
685,-0.6368315425184069,-2.344011282851704,Cammeo
1017,4.463924473940292,0.7423560994416764,Cammeo
2591,-2.2079066019330225,0.24453550914496947,Osmancik
3646,-1.0406080023705166,0.5537434480756951,Osmancik
2729,-1.366027312821701,0.5745643792289171,Osmancik
1934,-0.811812073830207,-0.019053337825247582,Osmancik
1983,-2.1285980336086263,-0.05747316958786932,Osmancik
405,0.9272294662742838,-0.5850296808270125,Cammeo
2522,-1.2525904415192401,0.4477512630592119,Osmancik
1401,-0.09405352143190229,-1.4329846742168013,Cammeo
2678,-0.27129541394427786,-1.2953222729894869,Osmancik
1090,2.1011831192035717,-1.557897248882283,Cammeo
3440,-1.9980851851182708,-0.7689377011536237,Osmancik
1233,3.071098629875047,-0.6617378004645669,Cammeo
3749,-1.0098353276315872,0.8723209249127448,Osmancik
856,3.18142818578429,-0.9215843958636412,Cammeo
2429,-3.879233163555128,-0.6976546264495448,Osmancik
2245,-1.191806316396895,0.576267889798837,Osmancik
197,3.032787741128421,-0.1478542091067087,Cammeo
2848,-1.8519727284861502,1.9171436730950782,Osmancik
980,4.374559771770261,-0.22288945572299773,Cammeo
2135,-2.501466192551162,0.08036273700155283,Osmancik
2817,-2.3451860298048,-0.2956024986365303,Osmancik
3644,-0.7075988034960122,2.152708511385102,Osmancik
616,1.096865759970087,-0.2494727729781981,Cammeo
3688,-0.8583194657974552,0.02125510090902113,Osmancik
1608,-0.5250876486759304,-0.6117252584726987,Cammeo
1624,2.90543849103736,1.3681387926585795,Cammeo
2782,-0.04865052006613601,-0.14800451043068566,Osmancik
3526,-2.925888706275549,-1.3009398913899577,Osmancik
1082,1.1457385928050787,-1.1611696518669545,Cammeo
1406,0.9416599839190101,0.032879812254643793,Cammeo
3454,0.1225870572702241,-0.09420301233964282,Osmancik
2504,-4.1378980010641895,-0.7571643828112665,Osmancik
1552,3.1631023132600973,-0.21408848833726948,Cammeo
1108,-0.13805996002575022,-2.7132018591983043,Cammeo
2340,0.37439739693102264,0.9476494497192189,Osmancik
2125,-3.6462574517544772,-1.1364566962822216,Osmancik
3599,-1.9371897439725756,-1.3574540730329496,Osmancik
43,1.3360204937599152,1.3736992907227905,Cammeo
2375,-1.6555312903426873,-1.0500853983713492,Osmancik
1628,1.766495696837563,-0.9351766290741764,Cammeo
2846,-1.8746163110151803,-1.235708210101884,Osmancik
2837,-2.3545344615429107,1.4220507794210049,Osmancik
949,1.4328777839166027,-0.7632677083401435,Cammeo
3168,-1.6309583969601322,0.29502365087224525,Osmancik
1391,1.792206311199657,-1.7933300638105325,Cammeo
2955,0.3373896199934038,0.4252341272180365,Osmancik
1195,3.357204129820218,0.2703730989141894,Cammeo
3374,-1.1475226747587026,-1.2196777486851356,Osmancik
3612,-1.9204962960410996,-1.939633526334521,Osmancik
2860,-2.1309418765839645,0.06989519143133409,Osmancik
3126,-1.3343771174803583,2.6891711100954643,Osmancik
1033,0.9760479023835048,0.11596238752700411,Cammeo
1088,4.010856559968709,-0.7434156237995099,Cammeo
3383,-1.0066657182237317,-0.6189928547846285,Osmancik
3344,0.15447530538203422,-1.8311295150630882,Osmancik
948,1.1346515473552599,-1.5044953033708761,Cammeo
1592,2.44603378189765,-1.5049432533717444,Cammeo
410,2.7013576125499714,-0.880042016984048,Cammeo
2777,-0.9877364573992671,0.21598558239443408,Osmancik
3737,-3.5807626080425323,0.8323672468903529,Osmancik
1764,-3.0106769574721857,-0.08354754430562267,Osmancik
2974,-0.5123642097533299,1.7728820397378868,Osmancik
1633,-0.8781974501838854,-0.4789551815148157,Osmancik
1440,3.4184724435960927,0.2188298404778652,Cammeo
3600,-3.3213208868154647,0.07803603131184599,Osmancik
3012,-2.689429651827682,-1.2075902285483127,Osmancik
1034,-0.31167606878395,-2.7466347223646626,Cammeo
2767,-4.980547392702494,0.08380624161790418,Osmancik
2323,-0.6322323699443949,-0.10381473994885251,Osmancik
1238,0.7378686218736595,-0.8416644534510128,Cammeo
1958,-0.36826080891720686,3.3619332574819936,Osmancik
2592,-3.4164310685266073,0.08839959563574178,Osmancik
1690,-0.7710586612392536,-0.007231638257543432,Osmancik
1155,2.760985124477717,0.4380063005770798,Cammeo
1049,3.284634309396783,-0.2733200240038082,Cammeo
3733,-2.035547208015038,0.2301184839423867,Osmancik
2891,-3.111873548618973,1.0961056308425408,Osmancik
1964,0.7295053563370167,1.3869086501089218,Osmancik
3343,-0.07786029022767449,0.5107691748555679,Osmancik
502,3.4276425158265824,-0.3026826910460132,Cammeo
1998,-4.575955074461227,-2.2409393241293634,Osmancik
675,1.2939162481050175,-1.3686269523378378,Cammeo
3630,-0.7080941564008753,0.6539400183517461,Osmancik
2655,-0.9109955831577087,-1.3055827193205352,Osmancik
2133,-3.098085233512299,-0.06158966332957451,Osmancik
2501,0.05405820149422638,-0.4676324036401125,Osmancik
1759,-0.8594445239281372,-0.047201140454252576,Osmancik
2444,-1.150699528163444,2.857894148982936,Osmancik
1361,3.0530693636894823,0.5158678396081481,Cammeo
2048,-2.0926795985478166,-0.9563669837259043,Osmancik
1691,-2.3373998228450774,3.3306456133760305,Osmancik
3696,-3.785256213782721,1.1676800639937983,Osmancik
1149,-0.20036036398639473,-1.3058274739452669,Cammeo
1481,0.015009208306273425,0.11556878380663177,Cammeo
301,2.546586754389414,-0.17782952613576283,Cammeo
1545,1.44259475496624,-0.8347012057299547,Cammeo
2176,0.390282404853929,-0.3669962841940813,Osmancik
1480,1.206671522238667,-1.200640046108533,Cammeo
2178,-0.30825020029072303,0.5156629705696477,Osmancik
648,0.4829685142460333,-1.5847083121378542,Cammeo
3228,-2.028744536037913,0.4039856427765889,Osmancik
3074,1.0323682748018201,1.7252547163799081,Osmancik
3541,-1.806334616180861,0.8710210980404814,Osmancik
199,3.742821918665959,-0.5997975047032277,Cammeo
336,3.7982874868448517,-0.5117353476928138,Cammeo
2929,-2.978007046121972,0.16473340039783765,Osmancik
223,2.3031388292431143,-1.7957095564626055,Cammeo
540,4.276895310426929,2.0919651279088156,Cammeo
242,4.030509478170978,-1.1413734857393947,Cammeo
2061,-2.719879885175174,1.0477792834271336,Osmancik
966,1.9059216896965294,-0.7821952077853042,Cammeo
3563,-1.870094692245766,-1.1894600207192125,Osmancik
1319,0.637846716979447,-1.5287747709241712,Cammeo
3299,-1.4759697946360026,1.4411582648272434,Osmancik
382,1.2680978889827925,0.4744865053886784,Cammeo
3320,-2.362713412367192,-1.7997835301018905,Osmancik
1084,2.421052166466019,-0.2947223112351309,Cammeo
876,1.8727653544187304,-1.855434610676328,Cammeo
1148,1.7673979467386303,1.0918367724380138,Cammeo
2717,-0.465280886742818,0.8089626707799512,Osmancik
3657,-0.4105087198298221,0.6858995754540534,Osmancik
880,1.7123153591604623,-1.397226388003556,Cammeo
2297,-0.6709647929670995,-0.886979494011909,Osmancik
3738,-1.9866326758843789,0.06497886684434817,Osmancik
257,0.7234573020666769,-1.2733363362053192,Cammeo
499,1.2126171775333356,-0.33917129116407374,Cammeo
308,-1.022793219034737,-0.280735360773996,Cammeo
548,1.5409540229037815,0.1582789198162435,Cammeo
2670,-1.3056103535644732,-0.07993115549108898,Osmancik
2490,-0.05416128204560017,1.084059668591847,Osmancik
3093,-0.6104290605581992,-0.4927274653267998,Osmancik
